Order_ID,Order_Date,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Discount,Total_Sales,Payment_Method,Rating
ORD10449,2024-01-07,CUST1782,Male,48.0,Hyderabad,Phone,Electronics,1,4135,20.0,3308.0,Cash,4.0
ORD10450,2024-10-13,CUST1407,Male,54.0,Bengaluru,Mixer,Home,4,1598,20.0,5113.6,UPI,5.0
ORD10451,2025-05-29,CUST1355,Female,29.0,Lucknow,Book,Books,4,4529,0.0,18116.0,UPI,
ORD10452,2024-08-03,CUST1388,Male,38.0,Hyderabad,Watch,Accessories,3,168,0.0,504.0,Cash,2.0
ORD10453,2024-12-17,CUST1374,Male,49.0,Jaipur,Mixer,Home,2,2306,15.0,3920.2,Card,4.0
ORD10454,2025-04-06,CUST1184,Male,,Pune,Chair,Furniture,3,3381,10.0,9128.7,UPI,
ORD10455,2025-01-25,CUST1200,Male,27.0,Lucknow,Mixer,Home,2,4649,15.0,7903.3,UPI,2.0
ORD10456,2025-06-13,CUST1546,Female,49.0,Chennai,Book,Books,4,1201,,4804.0,Cash,5.0
ORD10457,2024-06-16,CUST1061,Male,34.0,Lucknow,Laptop,Electronics,4,910,,3640.0,UPI,4.0
ORD10458,2024-09-20,CUST1352,Male,44.0,Mumbai,Chair,Furniture,3,3057,10.0,8253.9,Cash,
ORD10459,2024-06-27,CUST1799,Female,40.0,Hyderabad,T-Shirt,Fashion,5,4817,,24085.0,Net Banking,
ORD10460,2024-10-20,CUST1474,Male,28.0,Hyderabad,Watch,Accessories,1,3221,20.0,2576.8,Net Banking,
ORD10461,2024-12-17,CUST1233,Female,38.0,Chennai,Book,Books,1,748,5.0,710.6,Cash,5.0
ORD10462,2025-06-17,CUST1988,Female,44.0,Bengaluru,Book,Books,3,3744,10.0,10108.8,Card,1.0
ORD10463,2024-03-22,CUST1215,Male,43.0,Mumbai,Shoes,Fashion,2,2161,,4322.0,UPI,1.0
ORD10464,2025-02-10,CUST1536,Male,24.0,Chennai,Watch,Accessories,5,540,0.0,2700.0,Card,1.0
ORD10465,2024-10-17,CUST1453,Male,26.0,Bengaluru,Book,Books,3,1978,5.0,5637.3,UPI,1.0
ORD10466,2024-10-05,CUST1561,Female,26.0,Bengaluru,Chair,Furniture,3,4000,15.0,10200.0,Net Banking,
ORD10467,2024-12-21,CUST1493,Male,23.0,Lucknow,Book,Books,5,4472,10.0,20124.0,Cash,3.0
ORD10468,2024-01-11,CUST1000,Male,40.0,Chennai,Book,Books,3,1375,10.0,3712.5,Net Banking,5.0
ORD10469,2024-01-10,CUST1784,Female,36.0,Pune,Laptop,Electronics,4,4008,10.0,14428.8,UPI,5.0
ORD10470,2025-03-23,CUST1404,Male,28.0,Jaipur,Chair,Furniture,2,3472,20.0,5555.2,Net Banking,2.0
ORD10471,2024-09-02,CUST1529,Female,,Chennai,Mixer,Home,1,3558,,3558.0,Net Banking,2.0
ORD10472,2024-04-23,CUST1652,Female,57.0,Lucknow,Phone,Electronics,2,1219,10.0,2194.2,Cash,
ORD10473,2024-06-04,CUST1050,Male,29.0,Mumbai,Watch,Accessories,2,2726,0.0,5452.0,Cash,3.0
ORD10474,2024-04-02,CUST1154,Male,49.0,Pune,Shoes,Fashion,4,167,5.0,634.6,Cash,4.0
ORD10475,2024-02-02,CUST1338,Male,27.0,Delhi,Mixer,Home,4,3142,15.0,10682.8,Cash,4.0
ORD10476,2024-07-15,CUST1917,Female,42.0,Delhi,Phone,Electronics,5,3951,5.0,18767.25,UPI,
ORD10477,2024-02-04,CUST1203,Female,24.0,Pune,T-Shirt,Fashion,4,3728,5.0,14166.4,Net Banking,4.0
ORD10478,2024-02-13,CUST1762,Male,34.0,Lucknow,Mixer,Home,3,1399,,4197.0,Cash,2.0
ORD10479,2024-08-29,CUST1648,Female,38.0,Delhi,Chair,Furniture,1,1884,0.0,1884.0,Card,3.0
ORD10480,2024-02-13,CUST1595,Female,56.0,Bengaluru,Phone,Electronics,4,2091,0.0,8364.0,Cash,1.0
ORD10481,2024-12-12,CUST1953,Male,,Hyderabad,T-Shirt,Fashion,2,4195,0.0,8390.0,Card,
ORD10482,2024-11-20,CUST1571,Female,46.0,Pune,Phone,Electronics,2,4096,5.0,7782.4,UPI,
ORD10483,2024-02-10,CUST1496,Female,53.0,Chennai,Book,Books,3,1203,10.0,3248.1,Net Banking,2.0
ORD10484,2025-04-24,CUST1281,Male,22.0,Bengaluru,Shoes,Fashion,5,2948,10.0,13266.0,Net Banking,3.0
ORD10485,2024-01-01,CUST1794,Female,29.0,Delhi,Mixer,Home,5,3107,15.0,13204.75,Cash,5.0
ORD10486,2025-01-31,CUST1194,Female,53.0,Bengaluru,T-Shirt,Fashion,3,618,,1854.0,Cash,3.0
ORD10487,2025-06-19,CUST1674,Male,20.0,Bengaluru,Book,Books,3,1004,0.0,3012.0,Card,1.0
ORD10488,2024-04-11,CUST1032,Female,60.0,Lucknow,T-Shirt,Fashion,1,4076,5.0,3872.2,Cash,1.0
ORD10489,2024-08-01,CUST1671,Female,23.0,Lucknow,Chair,Furniture,2,680,0.0,1360.0,UPI,3.0
ORD10490,2024-09-29,CUST1541,Male,22.0,Chennai,Book,Books,3,577,20.0,1384.8,UPI,2.0
ORD10491,2025-01-29,CUST1194,Male,51.0,Pune,Phone,Electronics,1,1992,20.0,1593.6,Card,5.0
ORD10492,2025-04-14,CUST1719,Female,24.0,Bengaluru,Book,Books,1,4823,10.0,4340.7,Card,5.0
ORD10493,2024-06-10,CUST1546,Female,40.0,Hyderabad,Book,Books,5,2864,,14320.0,Cash,3.0
ORD10494,2024-09-03,CUST1576,Male,42.0,Chennai,Book,Books,4,2749,20.0,8796.8,Cash,4.0
ORD10495,2024-02-05,CUST1291,Male,51.0,Bengaluru,Watch,Accessories,4,101,,404.0,Cash,1.0
ORD10496,2024-01-23,CUST1790,Female,53.0,Bengaluru,Mixer,Home,2,1859,10.0,3346.2,UPI,1.0
ORD10497,2024-09-28,CUST1375,Male,32.0,Chennai,Watch,Accessories,3,1378,5.0,3927.3,Cash,1.0
ORD10498,2024-03-20,CUST1740,Female,48.0,Bengaluru,Book,Books,5,1881,,9405.0,Net Banking,
ORD10499,2025-01-25,CUST1080,Male,39.0,Hyderabad,Phone,Electronics,5,2560,0.0,12800.0,Net Banking,4.0
ORD10500,2025-01-26,CUST1055,Female,51.0,Delhi,Phone,Electronics,2,193,,386.0,Cash,5.0
ORD10501,2024-08-14,CUST1156,Male,43.0,Lucknow,Shoes,Fashion,3,4215,,12645.0,UPI,2.0
ORD10502,2024-05-15,CUST1344,Male,48.0,Delhi,Book,Books,3,3330,5.0,9490.5,Net Banking,3.0
ORD10503,2024-05-13,CUST1780,Male,48.0,Pune,Phone,Electronics,4,4210,15.0,14314.0,Net Banking,4.0
ORD10504,2024-09-05,CUST1073,Female,45.0,Hyderabad,T-Shirt,Fashion,5,4394,5.0,20871.5,UPI,1.0
ORD10505,2024-07-14,CUST1328,Female,56.0,Delhi,Book,Books,4,3092,10.0,11131.2,Cash,2.0
ORD10506,2024-05-29,CUST1451,Male,32.0,Pune,Chair,Furniture,5,3722,20.0,14888.0,Cash,2.0
ORD10507,2024-05-31,CUST1889,Female,18.0,Hyderabad,Phone,Electronics,1,546,5.0,518.7,UPI,3.0
ORD10508,2024-08-02,CUST1757,Male,31.0,Chennai,Watch,Accessories,4,286,10.0,1029.6,Net Banking,5.0
ORD10509,2025-06-23,CUST1044,Female,28.0,Delhi,Shoes,Fashion,1,3185,20.0,2548.0,Cash,2.0
ORD10510,2024-01-09,CUST1068,Female,60.0,Chennai,Mixer,Home,1,3908,,3908.0,Cash,1.0
ORD10511,2025-01-24,CUST1520,Male,38.0,Lucknow,Laptop,Electronics,3,3266,5.0,9308.1,UPI,2.0
ORD10512,2024-01-23,CUST1040,Male,51.0,Chennai,T-Shirt,Fashion,5,3851,20.0,15404.0,Cash,4.0
ORD10513,2024-12-26,CUST1363,Female,33.0,Chennai,Book,Books,2,250,10.0,450.0,UPI,
ORD10514,2024-10-13,CUST1230,Male,39.0,Jaipur,Mixer,Home,4,341,20.0,1091.2,Card,1.0
ORD10515,2024-09-03,CUST1586,Male,45.0,Chennai,Book,Books,5,1963,15.0,8342.75,Cash,4.0
ORD10516,2024-07-26,CUST1883,Male,37.0,Bengaluru,Shoes,Fashion,2,unknown,20.0,1976.0,Net Banking,2.0
ORD10517,2024-05-01,CUST1188,Female,27.0,Delhi,Shoes,Fashion,3,655,20.0,1572.0,Cash,4.0
ORD10518,2024-10-07,CUST1155,Male,24.0,Bengaluru,Book,Books,3,3729,,11187.0,Card,1.0
ORD10519,2024-08-24,CUST1610,Male,32.0,Delhi,Mixer,Home,5,4745,20.0,18980.0,Cash,1.0
ORD10520,2025-04-25,CUST1729,Female,29.0,Jaipur,Watch,Accessories,2,4215,20.0,6744.0,Net Banking,4.0
ORD10521,2024-02-03,CUST1418,Male,35.0,Jaipur,Shoes,Fashion,2,1683,5.0,3197.7,Card,
ORD10522,2025-03-25,CUST1887,Female,38.0,Lucknow,T-Shirt,Fashion,2,641,5.0,1217.9,Card,4.0
ORD10523,2024-11-16,CUST1403,Male,51.0,Mumbai,Book,Books,1,3216,,3216.0,Net Banking,4.0
ORD10524,2025-02-09,CUST1752,Male,53.0,Jaipur,Laptop,Electronics,2,4349,20.0,6958.4,UPI,2.0
ORD10525,2024-10-19,CUST1472,Male,45.0,Chennai,Mixer,Home,4,3360,10.0,12096.0,UPI,
ORD10526,2025-05-27,CUST1115,Male,55.0,Bengaluru,Shoes,Fashion,4,3800,0.0,15200.0,Net Banking,4.0
ORD10527,2025-04-09,CUST1604,Male,47.0,Mumbai,Chair,Furniture,4,304,5.0,1155.2,Cash,3.0
ORD10528,2025-04-05,CUST1649,Female,23.0,Jaipur,Shoes,Fashion,-1,847,0.0,847.0,Card,4.0
ORD10529,2024-06-02,CUST1166,Male,29.0,,Book,Books,1,1499,10.0,1349.1,Net Banking,3.0
ORD10530,2024-07-04,CUST1120,Male,30.0,Delhi,Mixer,Home,4,2465,,9860.0,Cash,1.0
ORD10531,2024-01-06,CUST1622,Female,33.0,Pune,Watch,Accessories,4,4184,20.0,13388.8,Net Banking,4.0
ORD10532,2024-01-07,CUST1250,Female,57.0,Pune,Book,Books,4,750,20.0,2400.0,UPI,2.0
ORD10533,2024-05-28,CUST1874,Male,60.0,Chennai,Shoes,Fashion,1,2959,0.0,2959.0,Cash,1.0
ORD10534,2024-06-14,CUST1688,Female,,Bengaluru,Laptop,Electronics,1,3515,5.0,3339.25,Net Banking,
ORD10535,2024-11-26,CUST1377,Female,22.0,Jaipur,Chair,Furniture,1,862,10.0,775.8,UPI,3.0
ORD10536,2024-10-08,CUST1337,Female,51.0,Pune,Watch,Accessories,2,1099,,2198.0,Card,5.0
ORD10537,2024-03-30,CUST1495,Female,45.0,Hyderabad,Laptop,Electronics,1,4780,,4780.0,Cash,5.0
ORD10538,2025-06-16,CUST1746,Female,49.0,Bengaluru,Chair,Furniture,2,4709,15.0,8005.3,Card,
ORD10539,2024-01-25,CUST1476,Male,31.0,Jaipur,Mixer,Home,2,112,0.0,224.0,Net Banking,1.0
ORD10540,2024-08-05,CUST1011,Male,36.0,Chennai,Chair,Furniture,3,4690,,14070.0,UPI,3.0
ORD10541,2024-01-07,CUST1116,Female,39.0,Jaipur,Mixer,Home,5,4605,10.0,20722.5,UPI,2.0
ORD10542,2025-05-05,CUST1938,Female,20.0,Bengaluru,T-Shirt,Fashion,3,2868,,8604.0,Net Banking,2.0
ORD10543,2025-02-27,CUST1950,Male,51.0,Chennai,Watch,Accessories,5,2845,15.0,12091.25,Cash,5.0
ORD10544,2024-12-05,CUST1818,Female,22.0,Bengaluru,Laptop,Electronics,2,4830,,9660.0,Cash,1.0
ORD10545,2025-02-02,CUST1191,Male,37.0,Hyderabad,Chair,Furniture,4,4476,5.0,17008.8,UPI,3.0
ORD10546,2025-01-15,CUST1462,Female,31.0,Chennai,Book,Books,1,4171,5.0,3962.45,Card,1.0
ORD10547,2025-03-30,CUST1518,Male,48.0,Bengaluru,Chair,Furniture,1,unknown,0.0,1755.0,Card,3.0
ORD10548,2024-05-26,CUST1787,Male,51.0,Bengaluru,Watch,Accessories,5,2642,10.0,11889.0,Card,
ORD10549,2025-06-18,CUST1118,Male,37.0,Delhi,Laptop,Electronics,4,3275,,13100.0,UPI,3.0
ORD10550,2024-11-15,CUST1023,Female,58.0,Pune,Watch,Accessories,1,944,20.0,755.2,Cash,2.0
ORD10551,2024-11-22,CUST1791,Female,60.0,Mumbai,T-Shirt,Fashion,3,2366,20.0,5678.4,Cash,2.0
ORD10552,2025-06-10,CUST1104,Male,52.0,Hyderabad,Shoes,Fashion,3,1037,0.0,3111.0,Cash,3.0
ORD10553,2024-06-24,CUST1072,Female,57.0,Hyderabad,Shoes,Fashion,3,4802,5.0,13685.7,Net Banking,1.0
ORD10554,2024-02-21,CUST1108,Female,21.0,Mumbai,Shoes,Fashion,1,3956,,3956.0,Net Banking,4.0
ORD10555,2025-04-01,CUST1631,Female,37.0,Hyderabad,Shoes,Fashion,5,4955,,24775.0,Card,
ORD10556,2024-04-05,CUST1832,Female,24.0,Lucknow,Phone,Electronics,4,4751,5.0,18053.8,Cash,
ORD10557,2024-05-27,CUST1881,Female,41.0,Jaipur,Watch,Accessories,4,1998,5.0,7592.4,Card,
ORD10558,2024-01-31,CUST1066,Female,25.0,Hyderabad,Chair,Furniture,3,3813,15.0,9723.15,Net Banking,4.0
ORD10559,2024-05-10,CUST1520,Male,43.0,Mumbai,Shoes,Fashion,3,2955,20.0,7092.0,Cash,5.0
ORD10560,2025-02-14,CUST1604,Female,33.0,Pune,Phone,Electronics,3,4464,15.0,11383.2,Card,4.0
ORD10561,2025-03-17,CUST1803,Female,54.0,Hyderabad,Book,Books,1,2891,5.0,2746.45,Card,2.0
ORD10562,2025-04-19,CUST1333,Male,46.0,Bengaluru,Phone,Electronics,5,4086,0.0,20430.0,Cash,4.0
ORD10563,2025-01-23,CUST1335,Female,59.0,Delhi,Phone,Electronics,5,990,,4950.0,UPI,2.0
ORD10564,2024-06-01,CUST1463,Female,42.0,Lucknow,Shoes,Fashion,5,101,5.0,479.75,Card,2.0
ORD10565,2024-11-07,CUST1940,Female,40.0,Mumbai,Chair,Furniture,3,4771,,14313.0,UPI,5.0
ORD10566,2025-01-13,CUST1922,Male,18.0,Hyderabad,Book,Books,2,2509,0.0,5018.0,UPI,3.0
ORD10567,2025-02-07,CUST1640,Female,42.0,Jaipur,Laptop,Electronics,2,3636,,7272.0,Net Banking,4.0
ORD10568,2024-07-11,CUST1568,Female,41.0,Jaipur,T-Shirt,Fashion,2,3990,5.0,7581.0,Card,3.0
ORD10569,2024-01-17,CUST1147,Female,60.0,Jaipur,Shoes,Fashion,2,195,0.0,390.0,Card,1.0
ORD10570,2025-03-11,CUST1638,Male,47.0,Jaipur,Shoes,Fashion,4,3835,,15340.0,Net Banking,4.0
ORD10571,2024-01-08,CUST1591,Female,33.0,Chennai,Chair,Furniture,2,1622,15.0,2757.4,Net Banking,5.0
ORD10572,2025-05-09,CUST1721,Female,25.0,Lucknow,Chair,Furniture,1,410,20.0,328.0,UPI,2.0
ORD10573,2025-06-19,CUST1911,Male,33.0,Lucknow,Mixer,Home,4,4334,0.0,17336.0,UPI,
ORD10574,2024-01-12,CUST1480,Female,50.0,Lucknow,Mixer,Home,5,532,10.0,2394.0,Cash,4.0
ORD10575,2024-02-06,CUST1711,Female,54.0,Chennai,Chair,Furniture,3,2469,5.0,7036.65,UPI,
ORD10576,2024-02-22,CUST1672,Female,57.0,Delhi,Watch,Accessories,-1,1485,20.0,5940.0,Cash,4.0
ORD10577,2024-10-11,CUST1258,Male,57.0,Chennai,Phone,Electronics,2,4241,0.0,8482.0,Cash,3.0
ORD10578,2024-06-03,CUST1674,Female,41.0,Bengaluru,Laptop,Electronics,1,1530,20.0,1224.0,Cash,
ORD10579,2024-02-03,CUST1351,Male,27.0,Bengaluru,T-Shirt,Fashion,4,1581,20.0,5059.2,Net Banking,4.0
ORD10580,2024-06-20,CUST1215,Female,21.0,Chennai,Book,Books,2,3705,,7410.0,UPI,1.0
ORD10581,2024-11-04,CUST1487,Male,42.0,Jaipur,Shoes,Fashion,4,3366,15.0,11444.4,Net Banking,3.0
ORD10582,2024-10-22,CUST1949,Female,42.0,Hyderabad,Shoes,Fashion,5,3661,0.0,18305.0,UPI,1.0
ORD10583,2024-10-03,CUST1273,Male,,Jaipur,Chair,Furniture,4,2333,10.0,8398.8,Net Banking,
ORD10584,2024-12-11,CUST1693,Male,38.0,Delhi,T-Shirt,Fashion,5,1696,20.0,6784.0,UPI,1.0
ORD10585,2024-04-16,CUST1701,Female,40.0,Pune,Laptop,Electronics,4,900,20.0,2880.0,Cash,3.0
ORD10586,2024-04-04,CUST1058,Male,56.0,Mumbai,T-Shirt,Fashion,1,294,20.0,235.2,UPI,1.0
ORD10587,2024-04-23,CUST1712,Male,34.0,Chennai,Shoes,Fashion,4,4737,5.0,18000.6,Net Banking,
ORD10588,2024-11-27,CUST1263,Male,22.0,Chennai,Phone,Electronics,4,2364,15.0,8037.6,UPI,4.0
ORD10589,2024-09-28,CUST1182,Female,22.0,Lucknow,Book,Books,3,592,10.0,1598.4,Card,5.0
ORD10590,2024-05-27,CUST1553,Female,31.0,Mumbai,Book,Books,2,4130,0.0,8260.0,Net Banking,
ORD10591,2024-03-13,CUST1585,Female,46.0,Delhi,Mixer,Home,1,385,0.0,385.0,Net Banking,2.0
ORD10592,2024-06-04,CUST1716,Female,43.0,Delhi,Laptop,Electronics,1,3298,10.0,2968.2,Net Banking,4.0
ORD10593,2024-08-19,CUST1003,Female,48.0,Mumbai,Book,Books,4,674,20.0,2156.8,Cash,3.0
ORD10594,2024-04-02,CUST1374,Female,23.0,Lucknow,Mixer,Home,4,552,,2208.0,Cash,
ORD10595,2025-01-28,CUST1676,Male,37.0,Jaipur,T-Shirt,Fashion,2,4642,0.0,9284.0,UPI,
ORD10596,2025-03-24,CUST1752,Male,26.0,Delhi,Chair,Furniture,4,795,,3180.0,Card,1.0
ORD10597,2024-11-11,CUST1511,Female,19.0,Delhi,T-Shirt,Fashion,4,3284,0.0,13136.0,Cash,1.0
ORD10598,2024-08-04,CUST1826,Female,52.0,Bengaluru,Chair,Furniture,1,3421,0.0,3421.0,Card,1.0
ORD10599,2024-01-20,CUST1482,Male,33.0,Bengaluru,Laptop,Electronics,2,4105,,8210.0,UPI,2.0
ORD10600,2024-06-23,CUST1855,Male,24.0,Mumbai,Laptop,Electronics,3,unknown,15.0,2287.35,Net Banking,5.0
ORD10601,2024-12-11,CUST1830,Female,38.0,Mumbai,T-Shirt,Fashion,1,1760,15.0,1496.0,Card,3.0
ORD10602,2024-12-09,CUST1064,Male,35.0,Bengaluru,T-Shirt,Fashion,1,4958,5.0,4710.1,Net Banking,2.0
ORD10603,2024-09-06,CUST1947,Male,26.0,Mumbai,Chair,Furniture,5,1451,15.0,6166.75,Net Banking,2.0
ORD10604,2024-01-08,CUST1183,Male,59.0,Chennai,Laptop,Electronics,4,761,0.0,3044.0,Net Banking,
ORD10605,2024-10-04,CUST1535,Female,44.0,Pune,Watch,Accessories,2,1788,5.0,3397.2,Card,5.0
ORD10606,2025-05-26,CUST1626,Male,58.0,Chennai,Laptop,Electronics,5,unknown,,7870.0,Cash,4.0
ORD10607,2024-04-30,CUST1542,Male,57.0,Hyderabad,Laptop,Electronics,5,2030,5.0,9642.5,Card,4.0
ORD10608,2024-04-25,CUST1815,Male,48.0,Lucknow,T-Shirt,Fashion,3,534,5.0,1521.9,Card,2.0
ORD10609,32-13-2024,CUST1445,Female,39.0,Lucknow,Laptop,Electronics,1,3083,10.0,2774.7,UPI,1.0
ORD10610,2024-01-30,CUST1496,Male,22.0,Pune,Laptop,Electronics,5,1540,5.0,7315.0,Net Banking,5.0
ORD10611,2024-11-29,CUST1235,Male,38.0,Pune,Chair,Furniture,4,1728,,6912.0,UPI,2.0
ORD10612,2024-03-16,CUST1482,Female,21.0,Jaipur,Book,Books,2,3176,5.0,6034.4,Card,2.0
ORD10613,2024-05-19,CUST1468,Male,58.0,Hyderabad,Watch,Accessories,2,3273,10.0,5891.4,Cash,2.0
ORD10614,2024-03-02,CUST1287,Male,25.0,Lucknow,Chair,Furniture,2,362,,724.0,Net Banking,4.0
ORD10615,2024-06-09,CUST1808,Male,54.0,Pune,Shoes,Fashion,3,1901,10.0,5132.7,UPI,4.0
ORD10616,2025-04-18,CUST1285,Male,45.0,Pune,Watch,Accessories,2,4946,15.0,8408.2,Card,3.0
ORD10617,2024-06-01,CUST1935,Male,44.0,Delhi,Book,Books,5,1921,20.0,7684.0,UPI,4.0
ORD10618,2025-05-05,CUST1829,Male,,Lucknow,Laptop,Electronics,4,4450,15.0,15130.0,Card,1.0
ORD10619,2025-01-02,CUST1302,Male,59.0,Mumbai,Laptop,Electronics,4,1885,5.0,7163.0,UPI,4.0
ORD10620,2024-01-25,CUST1999,Female,47.0,,Mixer,Home,2,3862,20.0,6179.2,Net Banking,2.0
ORD10621,2024-03-13,CUST1394,Female,51.0,Delhi,Chair,Furniture,4,111,,444.0,Cash,4.0
ORD10622,2024-07-31,CUST1806,Male,57.0,Hyderabad,Mixer,Home,5,4543,20.0,18172.0,UPI,5.0
ORD10623,2025-01-09,CUST1476,Male,41.0,Hyderabad,Chair,Furniture,1,1009,15.0,857.65,Card,
ORD10624,2024-12-08,CUST1244,Male,59.0,Lucknow,Phone,Electronics,5,1777,5.0,8440.75,Card,
ORD10625,2025-05-30,CUST1696,Female,35.0,Delhi,T-Shirt,Fashion,3,2989,10.0,8070.3,UPI,3.0
ORD10626,2025-06-23,CUST1849,Male,48.0,Chennai,Chair,Furniture,4,4083,20.0,13065.6,Net Banking,5.0
ORD10627,2024-03-30,CUST1082,Female,29.0,Chennai,Chair,Furniture,1,1642,15.0,1395.7,UPI,1.0
ORD10628,2024-05-31,CUST1508,Male,31.0,Delhi,Shoes,Fashion,3,1017,,3051.0,Cash,4.0
ORD10629,2025-03-30,CUST1755,Male,36.0,Pune,Shoes,Fashion,4,2940,15.0,9996.0,UPI,1.0
ORD10630,2024-12-17,CUST1671,Female,49.0,Lucknow,T-Shirt,Fashion,5,2851,15.0,12116.75,Net Banking,3.0
ORD10631,2024-08-20,CUST1495,Female,36.0,Delhi,Shoes,Fashion,3,1506,10.0,4066.2,Card,3.0
ORD10632,2024-06-13,CUST1728,Female,29.0,Bengaluru,Mixer,Home,4,1462,20.0,4678.4,Card,2.0
ORD10633,2024-05-09,CUST1451,Female,41.0,Bengaluru,T-Shirt,Fashion,1,437,10.0,393.3,Card,5.0
ORD10634,2025-01-16,CUST1459,Male,52.0,Chennai,Laptop,Electronics,3,2916,5.0,8310.6,UPI,1.0
ORD10635,2024-11-23,CUST1159,Male,52.0,Hyderabad,Book,Books,4,1290,15.0,4386.0,Cash,4.0
ORD10636,2025-03-28,CUST1346,Male,48.0,Delhi,Mixer,Home,5,1304,20.0,5216.0,Card,
ORD10637,2024-08-13,CUST1456,Female,,Hyderabad,Phone,Electronics,3,303,15.0,772.65,UPI,5.0
ORD10638,2024-10-11,CUST1200,Male,23.0,Lucknow,T-Shirt,Fashion,5,4412,5.0,20957.0,UPI,5.0
ORD10639,2025-06-07,CUST1966,Male,60.0,Hyderabad,Book,Books,2,4117,10.0,7410.6,Net Banking,2.0
ORD10640,2024-01-13,CUST1291,Female,40.0,Chennai,Book,Books,3,3263,10.0,8810.1,Net Banking,5.0
ORD10641,2025-03-01,CUST1822,Female,36.0,Bengaluru,Phone,Electronics,2,3739,,7478.0,Net Banking,
ORD10642,2024-03-29,CUST1147,Male,37.0,Lucknow,Book,Books,2,4910,20.0,7856.0,Cash,1.0
ORD10643,2024-10-06,CUST1424,Male,53.0,Lucknow,Book,Books,1,154,15.0,130.9,Card,2.0
ORD10644,2025-05-17,CUST1043,Female,55.0,Chennai,Shoes,Fashion,4,2471,20.0,7907.2,Net Banking,5.0
ORD10645,2024-06-06,CUST1268,Female,58.0,Lucknow,Watch,Accessories,2,319,0.0,638.0,UPI,
ORD10646,2024-09-07,CUST1029,Male,35.0,Lucknow,Mixer,Home,4,1569,15.0,5334.6,UPI,5.0
ORD10647,2025-03-22,CUST1889,Female,58.0,Lucknow,Chair,Furniture,5,4036,20.0,16144.0,UPI,3.0
ORD10648,2024-02-29,CUST1149,Female,47.0,Bengaluru,Laptop,Electronics,3,1434,20.0,3441.6,Cash,2.0
ORD10649,2024-12-30,CUST1049,Female,36.0,Mumbai,Laptop,Electronics,3,3058,15.0,7797.9,Card,
ORD10650,2024-11-26,CUST1893,Female,37.0,Chennai,Shoes,Fashion,1,1469,20.0,1175.2,Cash,1.0
ORD10651,2025-06-14,CUST1288,Female,49.0,Jaipur,Chair,Furniture,2,205,5.0,389.5,Cash,2.0
ORD10652,2024-08-14,CUST1851,Male,53.0,Mumbai,Phone,Electronics,2,1366,20.0,2185.6,Net Banking,4.0
ORD10653,2025-05-06,CUST1356,Female,41.0,,Phone,Electronics,1,1175,0.0,1175.0,Net Banking,5.0
ORD10654,2024-05-01,CUST1227,Male,27.0,Pune,Chair,Furniture,2,2595,0.0,5190.0,Cash,2.0
ORD10655,2024-04-24,CUST1079,Male,48.0,Jaipur,T-Shirt,Fashion,2,743,15.0,1263.1,UPI,2.0
ORD10656,2024-03-01,CUST1480,Male,34.0,Delhi,Phone,Electronics,1,4306,20.0,3444.8,UPI,3.0
ORD10657,2024-07-29,CUST1601,Male,29.0,Hyderabad,Laptop,Electronics,1,1114,20.0,891.2,UPI,1.0
ORD10658,2024-12-26,CUST1164,Male,50.0,Mumbai,Shoes,Fashion,3,4849,10.0,13092.3,UPI,5.0
ORD10659,2024-07-15,CUST1987,Female,28.0,Delhi,Laptop,Electronics,5,1877,,9385.0,UPI,2.0
ORD10660,2025-03-26,CUST1689,Male,29.0,Hyderabad,Watch,Accessories,3,4928,5.0,14044.8,Net Banking,4.0
ORD10661,2024-04-25,CUST1779,Female,25.0,Lucknow,T-Shirt,Fashion,5,1964,15.0,8347.0,UPI,5.0
ORD10662,2024-10-22,CUST1570,Male,23.0,Hyderabad,Shoes,Fashion,4,3059,,12236.0,Net Banking,1.0
ORD10663,2024-11-15,CUST1703,Female,32.0,Jaipur,Book,Books,3,3843,20.0,9223.2,Cash,4.0
ORD10664,32-13-2024,CUST1183,Male,49.0,Mumbai,T-Shirt,Fashion,1,3996,,3996.0,Net Banking,4.0
ORD10665,2025-02-14,CUST1711,Male,28.0,Mumbai,Phone,Electronics,1,1274,15.0,1082.9,Cash,2.0
ORD10666,2024-05-05,CUST1238,Female,49.0,Chennai,Chair,Furniture,2,4973,15.0,8454.1,Cash,
ORD10667,2025-02-18,CUST1496,Female,27.0,Lucknow,Book,Books,3,3997,,11991.0,UPI,1.0
ORD10668,2024-05-17,CUST1030,Male,21.0,Mumbai,Mixer,Home,4,4173,5.0,15857.4,Net Banking,
ORD10669,2024-11-30,CUST1156,Female,57.0,Mumbai,Laptop,Electronics,2,3234,20.0,5174.4,UPI,
ORD10670,2025-05-24,CUST1502,Female,52.0,Hyderabad,Watch,Accessories,4,1754,10.0,6314.4,UPI,1.0
ORD10671,2024-11-18,CUST1873,Female,46.0,Lucknow,Book,Books,1,3242,15.0,2755.7,UPI,1.0
ORD10672,2024-06-17,CUST1503,Female,26.0,Chennai,Shoes,Fashion,5,2582,,12910.0,Net Banking,4.0
ORD10673,2025-04-26,CUST1487,Male,50.0,Delhi,Phone,Electronics,5,4118,,20590.0,Net Banking,3.0
ORD10674,2024-12-27,CUST1784,Female,38.0,Delhi,Watch,Accessories,5,3194,20.0,12776.0,UPI,5.0
